Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83781;25/03/2018;0000;;30.2;;11.3;3;25.88;56.5;1.666667;
83781;25/03/2018;1200;0;;20.6;;;;;;
83781;26/03/2018;0000;;28.2;;1.3;3.4;23.44;81.75;2.633333;
83781;26/03/2018;1200;0;;21.6;;;;;;
83781;27/03/2018;0000;;28.6;;2.7;1.6;22.02;86;1.733333;
83781;27/03/2018;1200;13.6;;18.3;;;;;;
83781;28/03/2018;0000;;28.2;;1;1.6;22.16;83;1.933333;
83781;28/03/2018;1200;8.7;;19.1;;;;;;
83781;29/03/2018;0000;;28.5;;6.2;1.4;23.38;77.75;2.2;
83781;29/03/2018;1200;22.4;;19.6;;;;;;
83781;30/03/2018;0000;;27.8;;6.5;1.8;22.44;80.5;1.666667;
83781;30/03/2018;1200;1.5;;19.6;;;;;;
83781;31/03/2018;0000;;28.3;;4.2;1.6;22.48;78;1.333333;
83781;31/03/2018;1200;7;;19.3;;;;;;
83781;01/04/2018;0000;;28.5;;4.6;2.1;24.02;73.25;2.066667;
83781;01/04/2018;1200;8;;19.3;;;;;;
83781;02/04/2018;0000;;26;;1.1;2.8;22.88;77.5;2.366667;
83781;02/04/2018;1200;2.2;;20;;;;;;
83781;03/04/2018;0000;;26.3;;3.5;2.2;22.44;81.5;2.466667;
83781;03/04/2018;1200;0;;20.5;;;;;;
83781;04/04/2018;0000;;26.8;;1;1.9;21.62;79;1.633333;
83781;04/04/2018;1200;0.2;;19.3;;;;;;
83781;05/04/2018;0000;;27.8;;6.3;2.1;22.04;74.25;1.333333;
83781;05/04/2018;1200;0;;18.2;;;;;;
83781;06/04/2018;0000;;27.2;;6.6;4;22.3;72;3.533333;
83781;06/04/2018;1200;0;;19.4;;;;;;
83781;07/04/2018;0000;;28.6;;6.5;3;21.96;72;2.7;
83781;07/04/2018;1200;0;;18;;;;;;
83781;08/04/2018;0000;;28.1;;4.7;3.3;22.06;77.75;3.566667;
83781;08/04/2018;1200;0;;18.7;;;;;;
83781;09/04/2018;0000;;27.8;;6.5;2.7;21.88;74.25;2.266667;
83781;09/04/2018;1200;0;;18.6;;;;;;
83781;10/04/2018;0000;;28.2;;7.9;3.6;22.02;68.25;3.566667;
83781;10/04/2018;1200;0;;18.3;;;;;;
83781;11/04/2018;0000;;27.7;;9.1;3.7;21.88;69;2.6;
83781;11/04/2018;1200;0;;18.5;;;;;;
83781;12/04/2018;0000;;28.2;;7.3;3.8;22.44;72.25;2.166667;
83781;12/04/2018;1200;0;;17.7;;;;;;
83781;13/04/2018;0000;;29.8;;7.7;5;23.76;65.25;1.733333;
83781;13/04/2018;1200;0;;19.3;;;;;;
83781;14/04/2018;0000;;26.2;;5.1;4.5;21.92;74.25;2.166667;
83781;14/04/2018;1200;0;;19.6;;;;;;
83781;15/04/2018;0000;;20.8;;0;7.5;19.44;88.25;3.5;
83781;15/04/2018;1200;3.8;;18.4;;;;;;
83781;16/04/2018;0000;;21.2;;0;2;18.08;84.5;3.966667;
83781;16/04/2018;1200;13.8;;17;;;;;;
83781;17/04/2018;0000;;23.3;;7.5;1.7;18.44;75.25;2.433333;
83781;17/04/2018;1200;0;;15.7;;;;;;
83781;18/04/2018;0000;;25.1;;9.4;3.3;18.62;64;2.4;
83781;18/04/2018;1200;0;;14;;;;;;
83781;19/04/2018;0000;;26.2;;9.9;3.7;19.1;62.75;2.666667;
83781;19/04/2018;1200;0;;14;;;;;;
83781;20/04/2018;0000;;25.8;;8.2;4.4;19.54;58.5;2.2;
83781;20/04/2018;1200;0;;14.2;;;;;;
83781;21/04/2018;0000;;26.3;;9.2;5.1;19.24;65.75;1.9;
83781;21/04/2018;1200;0;;13.8;;;;;;
83781;22/04/2018;0000;;26.3;;9.2;4;20.24;74.25;2.333333;
83781;22/04/2018;1200;0;;15.8;;;;;;
83781;23/04/2018;0000;;26.7;;6.7;3;20.58;72.5;1.933333;
83781;23/04/2018;1200;0;;16.7;;;;;;
83781;24/04/2018;0000;;27;;7.9;3;21.02;68.75;2.166667;
83781;24/04/2018;1200;0;;17.1;;;;;;
83781;25/04/2018;0000;;28.2;;6.8;3.3;21.56;70.75;2.133333;
83781;25/04/2018;1200;0;;17.8;;;;;;
83781;26/04/2018;0000;;27.8;;7.3;3.2;21.68;75.25;1.866667;
83781;26/04/2018;1200;0;;18.6;;;;;;
83781;27/04/2018;0000;;28.6;;7.9;3.2;22.48;72.5;2.4;
83781;27/04/2018;1200;0;;18.8;;;;;;
83781;28/04/2018;0000;;28.4;;7.3;3.8;22.64;71.5;2.2;
83781;28/04/2018;1200;0;;19.3;;;;;;
83781;29/04/2018;0000;;28.4;;6.7;3.5;21.98;76;2.133333;
83781;29/04/2018;1200;0;;19;;;;;;
83781;30/04/2018;0000;;29;;8.8;4;22.82;56.25;1.033333;
83781;30/04/2018;1200;0;;17;;;;;;
83781;01/05/2018;0000;;28;;6.6;6.5;21.98;72.5;1.7;
83781;01/05/2018;1200;0;;18.1;;;;;;
83781;02/05/2018;0000;;27.5;;7.6;3;21.7;72.75;2.766667;
83781;02/05/2018;1200;0;;18;;;;;;
83781;03/05/2018;0000;;29;;7.9;6.3;22.4;73.5;2.2;
83781;03/05/2018;1200;0;;17.9;;;;;;
83781;04/05/2018;0000;;29.5;;9.2;4.2;22.46;67.75;1.666667;
83781;04/05/2018;1200;0;;17.7;;;;;;
83781;05/05/2018;0000;;29.6;;7.4;5.5;22.54;67.5;1.733333;
83781;05/05/2018;1200;0;;18.1;;;;;;
83781;06/05/2018;0000;;25.8;;7.7;4;21.06;73.5;3.133333;
83781;06/05/2018;1200;0;;18.1;;;;;;
83781;07/05/2018;0000;;25.4;;5.3;3.5;20.54;74;3.4;
83781;07/05/2018;1200;0;;18.3;;;;;;
83781;08/05/2018;0000;;24.1;;7.5;2.8;19.44;77;4.4;
83781;08/05/2018;1200;0;;16.9;;;;;;
83781;09/05/2018;0000;;25;;9;2.9;19.34;71.25;2.7;
83781;09/05/2018;1200;0;;15.7;;;;;;
83781;10/05/2018;0000;;26.6;;8.4;3.8;20.3;65;2.533333;
83781;10/05/2018;1200;0;;15.9;;;;;;
83781;11/05/2018;0000;;27.3;;7.5;3.8;22.06;59.25;2.966667;
83781;11/05/2018;1200;0;;15.2;;;;;;
83781;12/05/2018;0000;;26.4;;1.9;7.2;20.72;75;2.9;
83781;12/05/2018;1200;0;;18.4;;;;;;
83781;13/05/2018;0000;;23.6;;2.5;3.6;18.92;73.5;2.533333;
83781;13/05/2018;1200;0;;17;;;;;;
83781;14/05/2018;0000;;25.6;;7.1;3.6;19.58;77;2.566667;
83781;14/05/2018;1200;0;;16.3;;;;;;
83781;15/05/2018;0000;;22.6;;0.2;2.9;19.74;77;1.533333;
83781;15/05/2018;1200;0;;17.4;;;;;;
83781;16/05/2018;0000;;27.2;;4.8;3.5;21.08;70.5;3.566667;
83781;16/05/2018;1200;0;;17.6;;;;;;
83781;17/05/2018;0000;;24.1;;5.3;4.4;19.98;74.75;3.133333;
83781;17/05/2018;1200;0;;17.1;;;;;;
83781;18/05/2018;0000;;27.5;;7.9;3.2;21.78;72.5;2.3;
83781;18/05/2018;1200;0;;17.1;;;;;;
83781;19/05/2018;0000;;22.3;;2.5;5.5;19.12;76.5;3.866667;
83781;19/05/2018;1200;2.6;;15.4;;;;;;
83781;20/05/2018;0000;;21;;8.7;4;13.94;56.25;3.933333;
83781;20/05/2018;1200;8.2;;9.6;;;;;;
83781;21/05/2018;0000;;21.5;;8.5;4.6;14.94;65.75;0.9;
83781;21/05/2018;1200;0;;9.3;;;;;;
83781;22/05/2018;0000;;24.6;;8.6;4.2;15.36;73.5;1.333333;
83781;22/05/2018;1200;0;;9.7;;;;;;
83781;23/05/2018;0000;;22.2;;6;2.5;15.7;74.25;1.866667;
83781;23/05/2018;1200;0;;11.4;;;;;;
83781;24/05/2018;0000;;22.9;;6.7;2.4;16.74;76.25;2.4;
83781;24/05/2018;1200;0;;12.5;;;;;;
83781;25/05/2018;0000;;22.8;;2.5;2.5;17.44;76.75;2.466667;
83781;25/05/2018;1200;0;;12.1;;;;;;
83781;26/05/2018;0000;;23.3;;5.6;2.3;17.8;77;2.366667;
83781;26/05/2018;1200;0;;14.9;;;;;;
83781;27/05/2018;0000;;24.2;;6;2.3;17.7;76.75;1.9;
83781;27/05/2018;1200;0;;14.7;;;;;;
83781;28/05/2018;0000;;22.6;;7.2;2.3;16.74;73.25;2.866667;
83781;28/05/2018;1200;0;;12.9;;;;;;
83781;29/05/2018;0000;;24;;8.3;2;17.94;65;2.7;
83781;29/05/2018;1200;0;;13.3;;;;;;
83781;30/05/2018;0000;;24.4;;8.4;4.5;18.12;61.75;2.333333;
83781;30/05/2018;1200;0;;13.4;;;;;;
83781;31/05/2018;0000;;25.1;;8.1;3.7;18.74;65.25;2.066667;
83781;31/05/2018;1200;0;;12.5;;;;;;
83781;01/06/2018;0000;;25.1;;8.5;4.3;19.86;49.25;2.266667;
83781;01/06/2018;1200;0;;15.2;;;;;;
83781;02/06/2018;0000;;25.3;;1.6;6.7;21.36;57.75;1.466667;
83781;02/06/2018;1200;0;;16.3;;;;;;
83781;03/06/2018;0000;;22.5;;0;4.9;16.28;88.75;3.3;
83781;03/06/2018;1200;0.8;;13.7;;;;;;
83781;04/06/2018;0000;;17.4;;0;0.9;15.24;81.75;2.633333;
83781;04/06/2018;1200;0;;13.5;;;;;;
83781;05/06/2018;0000;;18.6;;0;2;16.02;86.25;2.233333;
83781;05/06/2018;1200;0.3;;14.1;;;;;;
83781;06/06/2018;0000;;23.2;;1.9;1;17.52;83;1.666667;
83781;06/06/2018;1200;0;;14;;;;;;
83781;07/06/2018;0000;;22.2;;1.7;1.8;18.8;79.5;2.5;
83781;07/06/2018;1200;2.6;;15.3;;;;;;
83781;08/06/2018;0000;;20.8;;0.6;2.8;16.1;83.25;2.633333;
83781;08/06/2018;1200;2;;14.3;;;;;;
83781;09/06/2018;0000;;19.7;;0.6;1.9;15.82;86.75;1.2;
83781;09/06/2018;1200;0;;12.5;;;;;;
83781;10/06/2018;0000;;24.5;;2.3;1;19.14;83.25;2.133333;
83781;10/06/2018;1200;0;;14;;;;;;
83781;11/06/2018;0000;;27.8;;6.2;2;21.58;71.25;1.9;
83781;11/06/2018;1200;0;;14.9;;;;;;
83781;12/06/2018;0000;;27.9;;4.9;4;23.46;59;2.766667;
83781;12/06/2018;1200;0;;17.3;;;;;;
83781;13/06/2018;0000;;24.2;;0.8;4;19.96;83.75;1.533333;
83781;13/06/2018;1200;6.8;;13.2;;;;;;
83781;14/06/2018;0000;;21.2;;0;2.2;15.56;86.75;3.866667;
83781;14/06/2018;1200;0.2;;13.4;;;;;;
83781;15/06/2018;0000;;16.8;;0;1.1;14.58;86;2.7;
83781;15/06/2018;1200;0;;12.5;;;;;;
83781;16/06/2018;0000;;16.2;;0;0.9;14.5;84.5;3.2;
83781;16/06/2018;1200;0;;13.5;;;;;;
83781;17/06/2018;0000;;20.1;;1.5;1.3;15.76;82.5;2.833333;
83781;17/06/2018;1200;0;;13.6;;;;;;
83781;18/06/2018;0000;;22;;3.6;2;16.82;81.5;2.933333;
83781;18/06/2018;1200;0;;13.9;;;;;;
83781;19/06/2018;0000;;23.3;;6.6;2;17.88;80.5;2.3;
83781;19/06/2018;1200;0;;15;;;;;;
83781;20/06/2018;0000;;25.5;;7.7;2.5;19.56;66.5;1.3;
83781;20/06/2018;1200;0;;14.7;;;;;;
83781;21/06/2018;0000;;25.4;;7.9;3.5;19.84;58;2.3;
83781;21/06/2018;1200;0;;14;;;;;;
83781;22/06/2018;0000;;24.6;;5.1;5.3;19.12;59.75;1.733333;
83781;22/06/2018;1200;0;;15;;;;;;
83781;23/06/2018;0000;;26.4;;6.8;4;20.28;60.25;1.866667;
83781;23/06/2018;1200;0;;14.6;;;;;;
83781;24/06/2018;0000;;28.5;;7.4;4.4;20.72;67;2.1;
83781;24/06/2018;1200;0;;17.5;;;;;;
83781;25/06/2018;0000;;27.2;;8.4;3.1;21.14;51.25;1.9;
83781;25/06/2018;1200;0;;15.9;;;;;;
83781;26/06/2018;0000;;26.5;;2.5;8;21.46;45;1.633333;
83781;26/06/2018;1200;0;;16.6;;;;;;
83781;27/06/2018;0000;;23.4;;7.3;6;18.62;70.75;1.9;
83781;27/06/2018;1200;0;;15.5;;;;;;
83781;28/06/2018;0000;;26;;5.2;3;19.58;70;1.6;
83781;28/06/2018;1200;0;;15.2;;;;;;
83781;29/06/2018;0000;;26.4;;8.5;3.5;20.06;57.5;1.966667;
83781;29/06/2018;1200;0;;14.7;;;;;;
83781;30/06/2018;0000;;26.8;;6.6;4.7;20.18;72;0.666667;
83781;30/06/2018;1200;0;;15.1;;;;;;
83781;01/07/2018;0000;;27.4;;7.9;4.8;20.54;61.5;0.533333;
83781;01/07/2018;1200;0;;14.9;;;;;;
83781;02/07/2018;0000;;27.3;;7.9;4;20.88;50;2.8;
83781;02/07/2018;1200;0;;14.9;;;;;;
83781;03/07/2018;0000;;24.7;;5.4;6;18.72;77.75;2.433333;
83781;03/07/2018;1200;0;;16.2;;;;;;
83781;04/07/2018;0000;;23.7;;5.7;2.6;17.94;82.25;2.633333;
83781;04/07/2018;1200;0;;15.5;;;;;;
83781;05/07/2018;0000;;28.5;;6.2;1.9;20.16;65.25;1.366667;
83781;05/07/2018;1200;0;;14.7;;;;;;
83781;06/07/2018;0000;;26.6;;5.5;3.2;20;57;0.966667;
83781;06/07/2018;1200;0;;15.3;;;;;;
83781;07/07/2018;0000;;25.2;;7.6;3.9;19.5;54.25;1.766667;
83781;07/07/2018;1200;0;;14;;;;;;
83781;08/07/2018;0000;;27.7;;8.5;5.7;21.62;50.75;1.266667;
83781;08/07/2018;1200;0;;18.4;;;;;;
83781;09/07/2018;0000;;25.2;;5.4;7.5;17.82;72.25;3.266667;
83781;09/07/2018;1200;0;;14.7;;;;;;
83781;10/07/2018;0000;;15.6;;0.2;4.4;12.08;79.5;2.2;
83781;10/07/2018;1200;0;;10.6;;;;;;
83781;11/07/2018;0000;;15.5;;3;1.1;11.78;76.25;2.166667;
83781;11/07/2018;1200;0;;9.7;;;;;;
83781;12/07/2018;0000;;19.4;;8.2;2.1;12.98;68.5;1.533333;
83781;12/07/2018;1200;0;;9.6;;;;;;
83781;13/07/2018;0000;;23.6;;7.9;2.4;15.74;61.5;1.066667;
83781;13/07/2018;1200;0;;9.1;;;;;;
83781;14/07/2018;0000;;26.4;;8.3;5.3;18.64;53.75;0.433333;
83781;14/07/2018;1200;0;;11;;;;;;
83781;15/07/2018;0000;;28.2;;;4.8;20.36;49.75;0.533333;
83781;15/07/2018;1200;0;;13;;;;;;
83781;16/07/2018;0000;;28.3;;7.8;5.6;20.68;54;1.533333;
83781;16/07/2018;1200;0;;14.3;;;;;;
83781;17/07/2018;0000;;27;;8.4;5.8;19.6;66.75;0.666667;
83781;17/07/2018;1200;0;;14.4;;;;;;
83781;18/07/2018;0000;;27.8;;8.4;4.8;20.4;66;1.533333;
83781;18/07/2018;1200;0;;13.7;;;;;;
83781;19/07/2018;0000;;28.1;;8.4;4.8;20.76;62.75;1.1;
83781;19/07/2018;1200;0;;15;;;;;;
83781;20/07/2018;0000;;28.7;;8.4;4.9;21.56;56;1.7;
83781;20/07/2018;1200;0;;15;;;;;;
83781;21/07/2018;0000;;28.1;;5.3;9.4;19.68;72.5;4.166667;
83781;21/07/2018;1200;0;;15.7;;;;;;
83781;22/07/2018;0000;;22.1;;2;6;17.52;79.5;2.966667;
83781;22/07/2018;1200;0;;15;;;;;;
83781;23/07/2018;0000;;25.5;;5.6;2;19.52;62.25;0.9;
83781;23/07/2018;1200;0;;14.9;;;;;;
83781;24/07/2018;0000;;20.5;;0.2;3.6;16.78;82;2.466667;
83781;24/07/2018;1200;0;;14.1;;;;;;
83781;25/07/2018;0000;;23.8;;4.6;1.8;17.84;77;2.8;
83781;25/07/2018;1200;0;;14.9;;;;;;
83781;26/07/2018;0000;;25.5;;7.3;2.6;18.84;70.25;1.933333;
83781;26/07/2018;1200;0;;14.9;;;;;;
83781;27/07/2018;0000;;26.6;;8.8;3;20.2;55.25;1.6;
83781;27/07/2018;1200;0;;14.4;;;;;;
83781;28/07/2018;0000;;27.4;;8.5;3.8;20.36;54.25;1.6;
83781;28/07/2018;1200;0;;15;;;;;;
83781;29/07/2018;0000;;29.2;;5.2;7;22.58;42;1.966667;
83781;29/07/2018;1200;0;;16.1;;;;;;
83781;30/07/2018;0000;;25.2;;2.5;2.7;18.72;74.5;2.3;
83781;30/07/2018;1200;0;;16.4;;;;;;
83781;31/07/2018;0000;;18.4;;2;9.7;15.04;82.25;2.466667;
83781;31/07/2018;1200;24.2;;13.3;;;;;;
83781;01/08/2018;0000;;14.5;;0;2.1;13.36;86.75;3.033333;
83781;01/08/2018;1200;0;;12.5;;;;;;
83781;02/08/2018;0000;;17.1;;0;1;14.9;89.75;1.9;
83781;02/08/2018;1200;5;;12.4;;;;;;
83781;03/08/2018;0000;;16.2;;0;1.3;15.16;92.5;1.9;
83781;03/08/2018;1200;0;;13.6;;;;;;
83781;04/08/2018;0000;;20.4;;1.9;0.7;17.22;75;2.833333;
83781;04/08/2018;1200;17.6;;14.2;;;;;;
83781;05/08/2018;0000;;19.8;;0;3.6;16.08;78.5;1.3;
83781;05/08/2018;1200;0;;14.5;;;;;;
83781;06/08/2018;0000;;15.1;;0;2.4;14.02;89.75;1.6;
83781;06/08/2018;1200;5.1;;13.2;;;;;;
83781;07/08/2018;0000;;17.8;;0;2;14.36;84.5;2.9;
83781;07/08/2018;1200;8.5;;12;;;;;;
83781;08/08/2018;0000;;26;;6;0.5;19.38;67.75;1.833333;
83781;08/08/2018;1200;0;;12.9;;;;;;
83781;09/08/2018;0000;;24.6;;8.4;4.9;19.06;68.25;3.8;
83781;09/08/2018;1200;2.2;;15.2;;;;;;
83781;10/08/2018;0000;;20.7;;9.8;7.3;15.22;48;4.133333;
83781;10/08/2018;1200;0;;10.2;;;;;;
83781;11/08/2018;0000;;22.8;;9.5;9.3;14.58;55.5;1.6;
83781;11/08/2018;1200;0;;10.5;;;;;;
83781;12/08/2018;0000;;19.2;;5.1;5.8;13.78;72.75;2.433333;
83781;12/08/2018;1200;0;;10.5;;;;;;
83781;13/08/2018;0000;;21.4;;6.1;3.2;14.94;80.5;2.533333;
83781;13/08/2018;1200;0;;10.1;;;;;;
83781;14/08/2018;0000;;27.9;;8.5;3.5;17.46;70.75;2.2;
83781;14/08/2018;1200;0;;10;;;;;;
83781;15/08/2018;0000;;17.8;;0;4.2;14.94;84;2.5;
83781;15/08/2018;1200;0;;12.7;;;;;;
83781;16/08/2018;0000;;17.3;;0;2;15.18;86.25;3.8;
83781;16/08/2018;1200;0;;13.8;;;;;;
83781;17/08/2018;0000;;17.4;;0;1.1;15.26;83.75;2.733333;
83781;17/08/2018;1200;0.5;;13.5;;;;;;
83781;18/08/2018;0000;;22.2;;7.5;1.7;16.68;75.25;2.466667;
83781;18/08/2018;1200;0.1;;13;;;;;;
83781;19/08/2018;0000;;26.7;;7.9;3;19.3;65.5;1.833333;
83781;19/08/2018;1200;0;;13.7;;;;;;
83781;20/08/2018;0000;;27.8;;9.3;5.5;21;47.25;1.666667;
83781;20/08/2018;1200;0;;14.4;;;;;;
83781;21/08/2018;0000;;28.8;;8.4;6;19.04;64.75;3.8;
83781;21/08/2018;1200;0;;14.2;;;;;;
83781;22/08/2018;0000;;26.5;;3.9;3.6;19.88;64.75;1.533333;
83781;22/08/2018;1200;0;;14.9;;;;;;
83781;23/08/2018;0000;;27.7;;7.8;3.9;22.16;56;1.8;
83781;23/08/2018;1200;0;;16.2;;;;;;
83781;24/08/2018;0000;;29.7;;4.8;6.2;22.74;50.25;2.466667;
83781;24/08/2018;1200;0;;17.7;;;;;;
83781;25/08/2018;0000;;22.4;;0;6.8;18.06;81.75;3.2;
83781;25/08/2018;1200;8.8;;16.3;;;;;;
83781;26/08/2018;0000;;16.8;;0;2.5;12.88;87;3.4;
83781;26/08/2018;1200;1;;11.3;;;;;;
83781;27/08/2018;0000;;16.8;;0;1.5;13.56;82.25;3.033333;
83781;27/08/2018;1200;0;;11.2;;;;;;
83781;28/08/2018;0000;;24.8;;7.8;2.1;17.14;77.5;2.633333;
83781;28/08/2018;1200;0;;12.6;;;;;;
83781;29/08/2018;0000;;25.7;;8.1;3.2;19.08;61.5;2;
83781;29/08/2018;1200;0;;13.9;;;;;;
83781;30/08/2018;0000;;29.2;;10.1;4.5;21.94;47.5;2.866667;
83781;30/08/2018;1200;0;;14.5;;;;;;
83781;31/08/2018;0000;;29.8;;10.5;6.4;22.94;45.5;1.2;
83781;31/08/2018;1200;0;;15.9;;;;;;
83781;01/09/2018;0000;;31.8;;;7.7;22.18;58;1.066667;
83781;01/09/2018;1200;0;;17;;;;;;
83781;02/09/2018;0000;;31.4;;5.6;3.6;21.5;64.5;2.766667;
83781;02/09/2018;1200;0;;16.3;;;;;;
83781;03/09/2018;0000;;26;;5.6;6.7;18.86;80.5;3.566667;
83781;03/09/2018;1200;0;;15.1;;;;;;
83781;04/09/2018;0000;;17.2;;2.7;4.8;13.72;81.5;3.566667;
83781;04/09/2018;1200;2;;12;;;;;;
83781;05/09/2018;0000;;16;;7.9;3.2;13.06;78.75;2.9;
83781;05/09/2018;1200;24.2;;11.1;;;;;;
83781;06/09/2018;0000;;22.1;;8;2.4;14.2;76.25;2.833333;
83781;06/09/2018;1200;0;;9.8;;;;;;
83781;07/09/2018;0000;;27.2;;9.3;3.4;17.78;68.25;2.733333;
83781;07/09/2018;1200;0;;11.4;;;;;;
83781;08/09/2018;0000;;26.4;;7.2;4;16.98;74.5;2.633333;
83781;08/09/2018;1200;0;;12;;;;;;
83781;09/09/2018;0000;;24.5;;;3.6;16.84;73.5;3.133333;
83781;09/09/2018;1200;0;;13;;;;;;
83781;10/09/2018;0000;;25;;;3;17.9;70;3.233333;
83781;10/09/2018;1200;0;;13.9;;;;;;
83781;11/09/2018;0000;;24;;;4.2;17.54;70.25;4.133333;
83781;11/09/2018;1200;0;;14.2;;;;;;
83781;12/09/2018;0000;;23.7;;;3.8;17.8;73.25;4.7;
83781;12/09/2018;1200;0;;14.9;;;;;;
83781;13/09/2018;0000;;26.8;;;4;18.52;75.5;2.2;
83781;13/09/2018;1200;0;;15.1;;;;;;
83781;14/09/2018;0000;;19;;;2.8;17.86;88.5;1.633333;
83781;14/09/2018;1200;6.7;;16.1;;;;;;
83781;15/09/2018;0000;;23.4;;;0.9;18.12;79.75;3.033333;
83781;15/09/2018;1200;10;;16;;;;;;
83781;16/09/2018;0000;;23;;;2.8;17.7;71.75;3.733333;
83781;16/09/2018;1200;0;;15;;;;;;
83781;17/09/2018;0000;;19.5;;;3;17.54;87.25;2.266667;
83781;17/09/2018;1200;1.5;;14.7;;;;;;
83781;18/09/2018;0000;;23.9;;;3.5;19.82;80.75;2.7;
83781;18/09/2018;1200;8.2;;14.9;;;;;;
83781;19/09/2018;0000;;29.9;;;4.5;24.32;61.75;2.366667;
83781;19/09/2018;1200;0;;18.9;;;;;;
83781;20/09/2018;0000;;25;;;5.1;20.14;79.5;3.266667;
83781;20/09/2018;1200;0;;18.1;;;;;;
83781;21/09/2018;0000;;27.7;;;2.1;20.82;78.25;0.866667;
83781;21/09/2018;1200;7.1;;17.4;;;;;;
83781;22/09/2018;0000;;28.8;;;3.3;21.44;63.75;1.8;
83781;22/09/2018;1200;0;;15.9;;;;;;
83781;23/09/2018;0000;;32.4;;;4.1;23.26;46.75;1.633333;
83781;23/09/2018;1200;0;;16.4;;;;;;
83781;24/09/2018;0000;;33.5;;;7.4;22.68;61;2.833333;
83781;24/09/2018;1200;0;;16.5;;;;;;
83781;25/09/2018;0000;;26.4;;;5.8;20.94;74.25;2.733333;
83781;25/09/2018;1200;0;;16.4;;;;;;
83781;26/09/2018;0000;;32.2;;;3.2;23.38;66.5;2.433333;
83781;26/09/2018;1200;0;;18.3;;;;;;
83781;27/09/2018;0000;;28.8;;;4.5;22.4;84;2.766667;
83781;27/09/2018;1200;2;;19.5;;;;;;
83781;28/09/2018;0000;;22.2;;;2.5;20.24;87;2.5;
83781;28/09/2018;1200;11.1;;18.8;;;;;;
83781;29/09/2018;0000;;28.2;;;1;21.92;78.25;3.066667;
83781;29/09/2018;1200;0;;18.4;;;;;;
83781;30/09/2018;0000;;28.9;;;2.5;21.9;81.5;1.233333;
83781;30/09/2018;1200;0;;19.2;;;;;;
83781;01/10/2018;0000;;25.2;;;1.5;21.44;86;1.3;
83781;01/10/2018;1200;35.5;;18.9;;;;;;
83781;02/10/2018;0000;;30.9;;;2;22.9;81;1.2;
83781;02/10/2018;1200;3.2;;17.8;;;;;;
83781;03/10/2018;0000;;31.9;;;3.7;23.92;82;2.05;
83781;03/10/2018;1200;0;;19.9;;;;;;
83781;04/10/2018;0000;;23;;;5;19.8;86;2.85;
83781;04/10/2018;1200;0.6;;18.2;;;;;;
83781;05/10/2018;0000;;18.6;;;2.8;15.68;89;3.7;
83781;05/10/2018;1200;0;;13.8;;;;;;
83781;06/10/2018;0000;;17.8;;;1.8;16.06;82;3.85;
83781;06/10/2018;1200;0;;13.8;;;;;;
83781;07/10/2018;0000;;19.4;;;2;17.3;91;2.7;
83781;07/10/2018;1200;0;;15.4;;;;;;
83781;08/10/2018;0000;;21.7;;;0.9;19.36;93;2;
83781;08/10/2018;1200;1.6;;16.2;;;;;;
83781;09/10/2018;0000;;28.3;;;1;23.12;79;2.1;
83781;09/10/2018;1200;15.2;;18.7;;;;;;
83781;10/10/2018;0000;;28.6;;;4;22.02;88;3.45;
83781;10/10/2018;1200;1.2;;19.8;;;;;;
83781;11/10/2018;0000;;20.8;;;2.8;19.18;90;2.8;
83781;11/10/2018;1200;0.2;;18.1;;;;;;
83781;12/10/2018;0000;;27.3;;;1.4;21.5;87;3.3;
83781;12/10/2018;1200;1;;18.2;;;;;;
83781;13/10/2018;0000;;30.4;;;2.3;23.3;85;1.15;
83781;13/10/2018;1200;0;;18.9;;;;;;
83781;14/10/2018;0000;;20.6;;;5.2;18.3;86;2.45;
83781;14/10/2018;1200;6.8;;17.1;;;;;;
83781;15/10/2018;0000;;24.1;;;1.5;19.02;90;6.05;
83781;15/10/2018;1200;12.6;;16.6;;;;;;
83781;16/10/2018;0000;;24.9;;;1.5;20.24;91;2.8;
83781;16/10/2018;1200;0.8;;17.2;;;;;;
83781;17/10/2018;0000;;29.5;;;3.8;23.58;76;1.55;
83781;17/10/2018;1200;0;;18;;;;;;
83781;18/10/2018;0000;;29.9;;;2;22.62;86;1.35;
83781;18/10/2018;1200;4.7;;18.9;;;;;;
83781;19/10/2018;0000;;21.1;;;5;18.78;85;4.3;
83781;19/10/2018;1200;4.9;;17.1;;;;;;
83781;20/10/2018;0000;;21.9;;;2.5;16.92;66;4.8;
83781;20/10/2018;1200;0.3;;14.4;;;;;;
83781;21/10/2018;0000;;22;;;4.3;16.98;70;5;
83781;21/10/2018;1200;0;;12.8;;;;;;
83781;22/10/2018;0000;;28.3;;;3.4;19.6;70.75;3.433333;
83781;22/10/2018;1200;0;;15.2;;;;;;
83781;23/10/2018;0000;;30.2;;;3.9;21.7;74.25;2.966667;
83781;23/10/2018;1200;0;;16;;;;;;
83781;24/10/2018;0000;;19.5;;0;3.7;18.28;88.75;3.3;
83781;24/10/2018;1200;3;;17.2;;;;;;
83781;25/10/2018;0000;;21.4;;0;0.7;19.16;91;2.2;
83781;25/10/2018;1200;17.6;;17.2;;;;;;
83781;26/10/2018;0000;;25.4;;1.1;0.8;21;85.5;0.8;
